label,layer,neuron,f1,precision,recall,mean_dif
freelaw,9,1683,0.45818054828007687,0.3148548116150708,0.841025641025641,-0.68980044
uspto,10,1916,0.4579288025889967,0.3201357466063348,0.8039772727272727,1.0364146
github,10,729,0.45585331452750355,0.32620104965684293,0.7565543071161048,1.0659258
uspto,11,863,0.45530793194344593,0.3047802374077639,0.8996212121212122,0.76506007
freelaw,11,439,0.4544228174985547,0.324882887847892,0.7557692307692307,-0.6724882
github,10,1917,0.4446939921392476,0.31756214915797915,0.7415730337078652,1.0365367
uspto,7,2734,0.42845326716294463,0.30221703617269546,0.7357954545454546,1.1419573
hackernews,10,729,0.4240331491712708,0.2790909090909091,0.882183908045977,-1.1686059
freelaw,11,2489,0.42187261341072246,0.2769199919791458,0.8852564102564102,0.6899154
freelaw,11,478,0.4217005439450329,0.27147069664577955,0.9442307692307692,0.7153039
uspto,7,1341,0.41505542665635475,0.28515763372298975,0.7623106060606061,0.9796984
stack_exchange,11,363,0.41107152644560147,0.2697841726618705,0.8630609896432682,-0.8321922
arxiv,11,2014,0.4095296775518586,0.3363697705802969,0.5233595800524934,-0.8458977
wikipedia,11,2911,0.3873239436619718,0.2527151211361738,0.8287671232876712,-0.6208357
uspto,11,2489,0.38719230057375537,0.24062571888658846,0.990530303030303,0.7662468
stack_exchange,11,863,0.38156141753264056,0.24826629680998613,0.8239355581127733,-0.7172279
uspto,11,2014,0.3729009843659525,0.23418181818181819,0.9147727272727273,1.3200064
stack_exchange,9,1683,0.36228748068006184,0.24767540152155537,0.6743383199079401,0.8258375
wikipedia,10,1188,0.35969465648854965,0.23143418467583496,0.8068493150684931,-0.81587267
hackernews,10,1129,0.3553178847296495,0.22397003745318353,0.8591954022988506,-0.6667714
stack_exchange,11,1888,0.34754276405104534,0.22743425728500355,0.7364787111622555,0.64571667
stack_exchange,11,1913,0.3225230586135079,0.2174959871589085,0.6237054085155351,-0.68564713
wikipedia,11,205,0.31492439184746884,0.20717993079584776,0.6561643835616439,-0.63931274
stack_exchange,11,478,0.3078810180926096,0.20986622073578595,0.5776754890678941,-0.6578834
stack_exchange,10,729,0.3042763157894737,0.19971212666426771,0.6386651323360184,0.6506984
hackernews,8,1070,0.3029953917050691,0.18948126801152737,0.7557471264367817,0.7499821
stack_exchange,9,2897,0.27958510136727954,0.17580788615475837,0.6823935558112774,0.7965195
wikipedia,10,1917,0.2786116322701689,0.16808149405772496,0.8136986301369863,-0.7833457
enron,9,1185,0.27598102630444155,0.17213555675094136,0.6956521739130435,-1.0064034
stack_exchange,7,2734,0.27216596690540873,0.17327044025157232,0.6340621403912543,0.58848715
wikipedia,9,2897,0.26419692907628567,0.16068781500148235,0.7424657534246575,0.7765467
hackernews,11,2014,0.26260906575867204,0.15413439920059954,0.8864942528735632,1.2919655
wikipedia,7,2734,0.26174981923355023,0.15881836794384324,0.7438356164383562,-0.7003753
enron,9,2884,0.2614891343070894,0.15636983383042183,0.7978260869565217,-0.665969
hackernews,11,2489,0.25219717233473443,0.14543851917144116,0.9482758620689655,0.71317506
wikipedia,7,1341,0.24569905500363462,0.14924933765086842,0.6945205479452055,-0.60631657
wikipedia,11,2489,0.23694634497659345,0.13640132669983415,0.9013698630136986,0.6564579
enron,11,363,0.22143906020558002,0.12801358234295415,0.8195652173913044,-0.66536665
wikipedia,11,2014,0.22100075815011375,0.1282446106467224,0.7986301369863014,0.8342838
enron,9,2897,0.21964529331514326,0.1302588996763754,0.7,-0.8972688
wikipedia,11,478,0.2174757281553398,0.12330275229357798,0.9205479452054794,0.5965972
enron,9,883,0.20708955223880599,0.12082728592162555,0.7239130434782609,-0.6842208
enron,7,2734,0.18288263172567606,0.10489286856411896,0.7130434782608696,-0.7532959
enron,7,1341,0.17679866146123813,0.10140754958413307,0.6891304347826087,-0.71920943
enron,10,729,0.16348246674727931,0.09197278911564626,0.7347826086956522,-0.641991
enron,11,439,0.16271767056808448,0.09365757476174827,0.6195652173913043,0.66282177
enron,11,2014,0.15143120960295475,0.08820365722481176,0.5347826086956522,-0.6942568
